user_id|status_id|created_at|screen_name|text|source|display_text_width|reply_to_status_id|reply_to_user_id|reply_to_screen_name|is_quote|is_retweet|favorite_count|retweet_count|quote_count|reply_count|hashtags|symbols|urls_url|urls_t.co|urls_expanded_url|media_url|media_t.co|media_expanded_url|media_type|ext_media_url|ext_media_t.co|ext_media_expanded_url|ext_media_type|mentions_user_id|mentions_screen_name|lang|quoted_status_id|quoted_text|quoted_created_at|quoted_source|quoted_favorite_count|quoted_retweet_count|quoted_user_id|quoted_screen_name|quoted_name|quoted_followers_count|quoted_friends_count|quoted_statuses_count|quoted_location|quoted_description|quoted_verified|retweet_status_id|retweet_text|retweet_created_at|retweet_source|retweet_favorite_count|retweet_retweet_count|retweet_user_id|retweet_screen_name|retweet_name|retweet_followers_count|retweet_friends_count|retweet_statuses_count|retweet_location|retweet_description|retweet_verified|place_url|place_name|place_full_name|place_type|country|country_code|geo_coords|coords_coords|bbox_coords|status_url|name|location|description|url|protected|followers_count|friends_count|listed_count|statuses_count|favourites_count|account_created_at|verified|profile_url|profile_expanded_url|account_lang|profile_banner_url|profile_background_url|profile_image_url|text2
1720092332|1420117185410781190|2021-07-27 20:21:36|lnadmor|@Thor_luisXVII Una rebequita deberias llevarte si vas a salir a tomar una cerveza por ahí...|Twitter for Android|77|1.4201105585867203e+18|1.3599365342632591e+18|Thor_luisXVII|False|False|0|0||||||||||||||||1359936534263259138|Thor_luisXVII|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/lnadmor/status/1420117185410781190|lourdes nadal||||False|584|883|0|13480|51890|2013-09-01 20:02:15|False||||https://pbs.twimg.com/profile_banners/1720092332/1468949605|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1357073471898009600/8aTZBZ41_normal.jpg|@Thor_luisXVII Una rebequita deberias llevarte si vas a salir a tomar una cerveza por ahí...
1039103452142551041|1420117159762702340|2021-07-27 20:21:30|dielir_io|Also tal vez pronto sea solo señor por que antes de la clase decidí abrir una cerveza y alguien se la tiene que acabar LOL https://t.co/3zmaKuVqse|Twitter for Android|122||||False|False|0|0||||||||http://pbs.twimg.com/media/E7VFBRWX0AU0cvm.jpg|https://t.co/3zmaKuVqse|https://twitter.com/dielir_io/status/1420117159762702340/photo/1|photo|http://pbs.twimg.com/media/E7VFBRWX0AU0cvm.jpg|https://t.co/3zmaKuVqse|https://twitter.com/dielir_io/status/1420117159762702340/photo/1||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/dielir_io/status/1420117159762702340|Diego L||Dogs, math, intentando aprender de todo||False|16|264|0|923|11981|2018-09-10 10:49:03|False||||||http://pbs.twimg.com/profile_images/1089926223696936964/mIRLZzXv_normal.jpg|Also tal vez pronto sea solo señor por que antes de la clase decidí abrir una cerveza y alguien se la tiene que acabar LOL 
229623249|1420117006725128194|2021-07-27 20:20:53|ydnation_|Una guagua pa’ la calle hoy y una cerveza pa el sistema. Ya tengo mi tarde cuadrá.|Twitter for iPhone|82||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/ydnation_/status/1420117006725128194|ydnation|Bayamón |Mi cosa favorita después de la medalla es romper los karaokes. Siempre he odiado a Tito El Bambino. Además, soy Asesor de Ventas de Autos, al DM en confianza||False|364|308|3|49977|4226|2010-12-22 22:01:17|False||||https://pbs.twimg.com/profile_banners/229623249/1543073938|http://abs.twimg.com/images/themes/theme15/bg.png|http://pbs.twimg.com/profile_images/1258468841472118787/JPTr5NY6_normal.jpg|Una guagua pa’ la calle hoy y una cerveza pa el sistema. Ya tengo mi tarde cuadrá.
1414917592754663425|1420116926743945223|2021-07-27 20:20:34|MASTERXMAGNETIC|⸻ Erik alzó la mirada del vaso de cerveza y contempló el rostro de pavor de la joven. ¿No le sucedió a él algo parecido? ¿No sintió esa clase de vértigo ante la sola idea de que, en efecto, no estaba 𝘴𝘰𝘭𝘰 en el mundo? ⸻ Lo sé porque creo que sé quién eres.⸻ Y antes de &gt; https://t.co/C6ZRubM4on|Twitter for Android|273||||True|False|0|0|||||twitter.com/_THEUNKNCWN/st…|https://t.co/C6ZRubM4on|https://twitter.com/_THEUNKNCWN/status/1419770051838857222|||||||||||es|1.4197700518388572e+18|"&lt; mandado por sus padres adoptivos. Pero no, eso no podía ser. Ese matrimonio la repudiaba, y jamás la buscaría. ——

¿Cómo....? ¿Cómo puede saber usted eso?"|2021-07-26 21:22:13|Twitter Web App|1.0|0.0|1.4162253155720435e+18|_THEUNKNCWN|𝐆𝐈𝐀 𝐇𝐀𝐑𝐁𝐎𝐑.|83.0|81.0|267.0||"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀❪ 𝐓𝐇𝐄 𝐔𝐍𝐊𝐍𝐎𝐖𝐍 ︰ 𝐌𝐔𝐓𝐀𝐍𝐓 ❫
⠀⠀⠀𝖨'𝗆 𝗌𝖼𝖺𝗋𝖾𝖽 𝗈𝖿 𝗐𝗁𝖺𝗍 𝖨 𝖼𝖺𝗇 𝖽𝗈. 𝖨 𝖼𝖺𝗇'𝗍 𝖼𝗈𝗇𝗍𝗋𝗈𝗅 𝗂𝗍. 𝘞𝘩𝘢𝘵 𝘢𝘮 𝘐?"|0.0|||||||||||||||||||||||||https://twitter.com/MASTERXMAGNETIC/status/1420116926743945223|𝐄𝐑𝐈𝐊 𝐋𝐄𝐇𝐍𝐒𝐇𝐄𝐑𝐑.|𝘎𝘌𝘕𝘖𝘚𝘏𝘈|ㅤㅤㅤㅤㅤㅤ໒ 𝐌𝐀𝐆𝐍𝐄𝐓𝐎  ✘  ‿︵ ꒱ mutant ｡ master of 𝘮𝘢𝘨𝘯𝘦𝘵𝘪𝘴𝘮 १ ❴❴ 𝗜'𝗺 𝗴𝗼𝗶𝗻𝗴 𝘁𝗼 𝗰𝗼𝘂𝗻𝘁 𝘁𝗼 𝘁𝗵𝗿𝗲𝗲 ∎ ∎ ⧼⧼ 𝙉𝙀𝙑𝙀𝙍 𝘼𝙂𝘼𝙄𝙉 ┉┉━━━━||False|253|242|8|2962|2607|2021-07-13 12:00:25|False||||https://pbs.twimg.com/profile_banners/1414917592754663425/1627404365||http://pbs.twimg.com/profile_images/1420062947574009863/JMUIwMHW_normal.jpg|⸻ Erik alzó la mirada del vaso de cerveza y contempló el rostro de pavor de la joven. ¿No le sucedió a él algo parecido? ¿No sintió esa clase de vértigo ante la sola idea de que, en efecto, no estaba 𝘴𝘰𝘭𝘰 en el mundo? ⸻ Lo sé porque creo que sé quién eres.⸻ Y antes de &gt; 
1452771810|1420116889829785605|2021-07-27 20:20:25|pamelacontaste_|@lajoyadelafami2 Tengo sentimientos encontrados con Rivera. Aunque amo tomarme una cerveza fría mientras me cae el sudor por la cara jajajaja|Twitter for Android|124|1.419985286478639e+18|1.2112840930291057e+18|lajoyadelafami2|False|False|0|0||||||||||||||||1211284093029105664|lajoyadelafami2|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/pamelacontaste_/status/1420116889829785605|Negra 🍊|República Oriental de Rivera |25 • A veces estudio psicología y otras veces aquitectura •  Caminando por la izquierda||False|2681|525|0|24024|25766|2013-05-23 23:48:49|False||||https://pbs.twimg.com/profile_banners/1452771810/1620687220|http://abs.twimg.com/images/themes/theme14/bg.gif|http://pbs.twimg.com/profile_images/1399064690588856324/Ju_0xvx8_normal.jpg|@lajoyadelafami2 Tengo sentimientos encontrados con Rivera. Aunque amo tomarme una cerveza fría mientras me cae el sudor por la cara jajajaja
492886122|1420116880073822212|2021-07-27 20:20:23|OctaviaMaigler|"¿Qué falta en la foto? Ampliando, en la segunda se da una pista.... Sí!!! Un litro de cerveza y los libros por el suelo!! 😂😂😂
#RealLaboratorioQuímica de la #EscuelaArtillería de #Segovia, donde #Proust formuló la Ley de las proporciones múltiples o #LeydeProust ❤️❤️😍😍 https://t.co/8t38RYpWQM"|Twitter for Android|268||||False|False|0|0|||RealLaboratorioQuímica, EscuelaArtillería, Segovia, Proust, LeydeProust|||||http://pbs.twimg.com/media/E7VEvwSWYAAhDZ9.jpg|https://t.co/8t38RYpWQM|https://twitter.com/OctaviaMaigler/status/1420116880073822212/photo/1|photo|http://pbs.twimg.com/media/E7VEvwSWYAAhDZ9.jpg, http://pbs.twimg.com/media/E7VExbLWEAY3HYE.jpg|https://t.co/8t38RYpWQM, https://t.co/8t38RYpWQM|https://twitter.com/OctaviaMaigler/status/1420116880073822212/photo/1, https://twitter.com/OctaviaMaigler/status/1420116880073822212/photo/1||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/OctaviaMaigler/status/1420116880073822212|Octavia Maigler M.|Jaén, España|Viva la ciencia, la tecnología y los alimentos saludables!!! #SeguridadInocuidadAlimentaria #EconomíaCircular #Sostenibilidad=#Desarrollo 🔬🎓📚🔭||False|185|257|16|5732|9434|2012-02-15 07:07:26|False||||https://pbs.twimg.com/profile_banners/492886122/1358584376|http://abs.twimg.com/images/themes/theme10/bg.gif|http://pbs.twimg.com/profile_images/1355795862992125952/dY2aSaky_normal.jpg|"¿Qué falta en la foto? Ampliando, en la segunda se da una pista.... Sí!!! Un litro de cerveza y los libros por el suelo!! 😂😂😂
#RealLaboratorioQuímica de la #EscuelaArtillería de #Segovia, donde #Proust formuló la Ley de las proporciones múltiples o #LeydeProust ❤️❤️😍😍 "
4711299677|1420116859966443523|2021-07-27 20:20:18|SimonMijaluk|La cerveza es más rica si la tomas en la vereda del kiosco si o si|Twitter for Android|66||||False|False|0|0||||||||||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/SimonMijaluk/status/1420116859966443523|simonxan|Argentina||https://t.co/m8M8vZ42Lg|False|631|314|0|2030|2962|2016-01-05 04:15:15|False|https://t.co/m8M8vZ42Lg|http://instagram.com/simonmijaluk||https://pbs.twimg.com/profile_banners/4711299677/1611896937||http://pbs.twimg.com/profile_images/1359997294087708676/yTAQ3uL6_normal.jpg|La cerveza es más rica si la tomas en la vereda del kiosco si o si
1201561204206034944|1420116784359743495|2021-07-27 20:20:00|elsalvador|"#DePlaneta | En medio de la algarabía, algunas personas caminan por la calle sin cubrebocas; otras solo quieren beber una cerveza para relajarse.
https://t.co/BDR1epIamE"|TweetDeck|169||||False|False|1|0|||DePlaneta||diarioelsalvador.com/jovenes-se-lle…|https://t.co/BDR1epIamE|https://diarioelsalvador.com/jovenes-se-llevan-la-peor-parte-de-la-nueva-ola-de-covid-19-en-mexico/112579/|||||||||||es||||||||||||||||||||||||||||||||||||||||https://twitter.com/elsalvador/status/1420116784359743495|Diario El Salvador|El Salvador|Cuenta oficial de Diario El Salvador. Empresa estatal.|https://t.co/fKqYLeqefE|False|117310|152|136|38013|62|2019-12-02 17:58:26|True|https://t.co/fKqYLeqefE|http://www.diarioelsalvador.com||https://pbs.twimg.com/profile_banners/1201561204206034944/1615464263||http://pbs.twimg.com/profile_images/1314028920858185729/sJe3Gi9E_normal.jpg|"#DePlaneta | En medio de la algarabía, algunas personas caminan por la calle sin cubrebocas; otras solo quieren beber una cerveza para relajarse.
"
384874582|1420116768547393541|2021-07-27 20:19:56|serlly5|@Puto_Alcalde De cerveza?|Twitter for Android|11|1.4199331958737551e+18|1.3722862570202191e+18|Puto_Alcalde|False|False|0|0||||||||||||||||1372286257020219392|Puto_Alcalde|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/serlly5/status/1420116768547393541|Serlly🔻|Alicante, España|No importa quién lo dice o desde donde lo dice. Lo que importa es lo que dice.|https://t.co/opv4HpEzX4|False|218|960|1|19164|23749|2011-10-04 13:46:48|False|https://t.co/opv4HpEzX4|http://siguiendounaestrella.es||https://pbs.twimg.com/profile_banners/384874582/1477743876|http://abs.twimg.com/images/themes/theme5/bg.gif|http://pbs.twimg.com/profile_images/1027761829286699008/vmb9L7ae_normal.jpg|@Puto_Alcalde De cerveza?
1083114292583583751|1420116767242784771|2021-07-27 20:19:56|knowledgewxlf|"Lo siento, pero no voy a cambiar de opinión.

—Encogió los hombros esbozando una burlona sonrisa. Le parecía mono su acento y nada ni nadie le haría cambiar de parecer.
Tras posar la cerveza en la barra, también hizo lo mismo con su codo para así apoyar la cabeza en su mano.—

+ https://t.co/roFcT7OhrI"|Twitter for iPhone|279||||True|False|0|0|||||twitter.com/scarfacewolf_/…|https://t.co/roFcT7OhrI|https://twitter.com/scarfacewolf_/status/1420108569123381253|||||||||||es|1.4201085691233812e+18|"Encantado, Ethan —dio un trago a la cerveza entre que atendía a sus palabras. Habría respondido tranquilamente y sin más. Pero uy, Ethan, lo que tuviste que decir.
Abel, que pese a ser aún menudo (ya daría el estirón) iba de tipo duro (porque en realidad lo era cuando debía (+) https://t.co/k8MiT7uRlm"|2021-07-27 19:47:21|Twitter for Android|0.0|0.0|1.3011118242979963e+18|scarfacewolf_|"Abel Craig. | Young!"|191.0|180.0|6644.0|Ethan's wolf|"⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀☽ Pᴜʀᴇʙʟᴏᴏᴅ ۱ ⎨Scoттιѕн⎬ Sιᥒgᥣᥱ dᥲd of ᥲ ᥣιᥣ' ᥕoᥣfιᥱ gιrᥣ. Lᴏʏᴀʟ ᴛᴏ ᴛʜᴇ ᴘᴀᴄᴋ.🐾 ❛ A ʙᴇᴇʀ﹐ᴛʜᴇɴ sᴏᴍᴇ ᴄʟᴀᴡs﹐ sᴏᴍᴇ ғᴀɴɢs... Wᴇʟʟ.❜ | #Freerol"|0.0|||||||||||||||||||||||||https://twitter.com/knowledgewxlf/status/1420116767242784771|𝓔than 𝓛abonair. 𖨂 young.|⠀ ⠀ ⠀ ﹙ɴᴏᴡʜᴇʀᴇ ﹚ #sᴀᴍᴍɪᴇ|⠀⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀▰▰▰ 𝗪𝗘𝗥𝗘𝗪𝗢𝗟𝗙｡ 𖨂 ⦂ 𝙘𝙧𝙚𝙨𝙘𝙚𝙣𝙩. ⠀  ʜᴀʏʟᴇʏ's ʙɪɢ ʙʀᴏᴛʜᴇʀ. 𓄼 ⠇🐺 ⦃ ʀᴏʏᴀʟ ʙʟᴏᴏᴅʟɪɴᴇ ⦄  ⠀ ❛ ʙʟᴏᴏᴅ ᴍᴀᴋᴇs ʏᴏᴜ ʀᴇʟᴀᴛᴇᴅ ʙᴜᴛ ʟᴏʏᴀʟᴛʏ ᴍᴀᴋᴇs ⠀ 𝗬𝗢𝗨 𝗙𝗔𝗠𝗜𝗟𝗬.❜||False|635|330|7|27756|6212|2019-01-09 21:32:25|False||||https://pbs.twimg.com/profile_banners/1083114292583583751/1627330871|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1419750480910200873/LUpaVWkb_normal.jpg|"Lo siento, pero no voy a cambiar de opinión.

—Encogió los hombros esbozando una burlona sonrisa. Le parecía mono su acento y nada ni nadie le haría cambiar de parecer.
Tras posar la cerveza en la barra, también hizo lo mismo con su codo para así apoyar la cabeza en su mano.—

+ "
294048012|1420116752415997959|2021-07-27 20:19:52|gnzpk|Al turf. A los casinos. A la cerveza industrial. https://t.co/ism02Rf4S5|Twitter for Android|48||||True|False|0|0|||||twitter.com/SilvinaTeacher…|https://t.co/ism02Rf4S5|https://twitter.com/SilvinaTeacher/status/1420060368085438475|||||||||||es|1.4200603680854385e+18|¿A qué le sacarían el subsidio?|2021-07-27 16:35:49|Twitter for Android|21.0|5.0|1.143841501505626e+18|SilvinaTeacher|Silvina 😊|2489.0|1926.0|20113.0|Montevideo, Uruguay||0.0|||||||||||||||||||||||||https://twitter.com/gnzpk/status/1420116752415997959|Gonza ¯\_(ツ)_/¯|Uruguay|"A mi no me mires, yo voté a Kodos. 

Ing.Elec.Telecom.UDELAR. Nerd. Retirado de Soporte Tecnico. Pika Pika b*tches. Estas opiniones no representan a la emisora."||False|281|568|5|23088|28899|2011-05-06 12:54:52|False||||https://pbs.twimg.com/profile_banners/294048012/1514902753|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/690366402285441024/TlXc5nP5_normal.jpg|Al turf. A los casinos. A la cerveza industrial. 
1140300941243142146|1420116613945233414|2021-07-27 20:19:19|MeriDiscan|"@pericolomense No se podía saber 🤣🤣🤣🤣 
Me debes una cerveza 😇🤭😝"|Twitter for Android|48|1.4201163529756385e+18|1.3236342246714286e+18|pericolomense|False|False|1|0||||||||||||||||1323634224671428609|pericolomense|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/MeriDiscan/status/1420116613945233414|Meri DISCAN|Samoa|"Fundadora @AASDiscan 🐶♿
Cofundadora @AssociacioAVDA 🌍🦌
Directora @Dperrosvalacosa 🎙🐶
Colaboro en @monperico 🎙⚽️
Ex-jugadora #rcde 💙
@pphappyanimals 💙🐦"|https://t.co/7xyb3CtsyG|False|1072|1728|3|7812|13068|2019-06-16 16:51:44|False|https://t.co/7xyb3CtsyG|http://linktr.ee/meridiscan||https://pbs.twimg.com/profile_banners/1140300941243142146/1624097130||http://pbs.twimg.com/profile_images/1400805403777277955/fl9hpuhk_normal.jpg|"@pericolomense No se podía saber 🤣🤣🤣🤣 
Me debes una cerveza 😇🤭😝"
858989359|1420116609675546628|2021-07-27 20:19:18|Lucasbarrag|@RodriPignatta7 Jajajajajajaja la diferencia es que la cerveza ya la habíamos tomado|Twitter for Android|68|1.420091604291969e+18|2223841747.0|RodriPignatta7|False|False|0|0||||||||||||||||2223841747|RodriPignatta7|es||||||||||||||||||||||||||||||||||||||||https://twitter.com/Lucasbarrag/status/1420116609675546628|Lucas|Argentina|https://t.co/NwyZ64TVUw||False|757|692|0|8679|39779|2012-10-03 01:16:36|False||||https://pbs.twimg.com/profile_banners/858989359/1569852043|http://abs.twimg.com/images/themes/theme1/bg.png|http://pbs.twimg.com/profile_images/1380195693609037831/FIltLTj1_normal.jpg|@RodriPignatta7 Jajajajajajaja la diferencia es que la cerveza ya la habíamos tomado
